original_id,tower_id,mean_x,mean_y,std_x,std_y,perc_10_x,perc_10_y,perc_50_x,perc_50_y,perc_90_x,perc_90_y,perc_99_x,perc_99_y
1896599,4838,242622,651943,0,0,242622,651943,242622,651943,242622,651943,242622,651943
1896607,4839,247956,647558,0,0,247956,647558,247956,647558,247956,647558,247956,647558
1896615,4840,247371,647653,0,0,247371,647653,247371,647653,247371,647653,247371,647653
1896626,4841,247879,648210,0,0,247879,648210,247879,648210,247879,648210,247879,648210
1896642,4842,241708,654077,0,0,241708,654077,241708,654077,241708,654077,241708,654077
1896650,4843,241429,654115,0,0,241429,654115,241429,654115,241429,654115,241429,654115
1896661,4844,241619,654306,0,0,241619,654306,241619,654306,241619,654306,241619,654306
1896669,4845,239397,651131,0,0,239397,651131,239397,651131,239397,651131,239397,651131
1896677,4846,239238,651162,0,0,239238,651162,239238,651162,239238,651162,239238,651162
1896687,4847,239397,651321,0,0,239397,651321,239397,651321,239397,651321,239397,651321
1896695,4848,237534,652104,0,0,237534,652104,237534,652104,237534,652104,237534,652104
1896703,4849,237288,652121,0,0,237288,652121,237288,652121,237288,652121,237288,652121
1896715,4850,237492,652316,0,0,237492,652316,237492,652316,237492,652316,237492,652316
1896724,4851,229491,648083,0,0,229491,648083,229491,648083,229491,648083,229491,648083
1896733,4852,229668,647930,0,0,229668,647930,229668,647930,229668,647930,229668,647930
1896743,4853,229547,648512,0,0,229547,648512,229547,648512,229547,648512,229547,648512
1896750,4854,257061,652978,0,0,257061,652978,257061,652978,257061,652978,257061,652982
1896759,4855,260615,653822,0,0,260615,653822,260615,653822,260615,653822,260615,653822
1896766,4856,261473,648121,0,0,261473,648121,261473,648121,261473,648121,261473,648121
1896773,4857,257733,650519,0,0,257733,650519,257733,650519,257733,650519,257733,650519
1896782,4858,260709,652482,0,0,260709,652482,260709,652482,260709,652482,260709,652482
1896789,4859,257994,649095,0,10,257994,649090,257995,649090,257995,649114,257995,649114
1896795,4860,255562,651617,0,0,255562,651617,255562,651617,255562,651617,255562,651617
1896805,4861,256970,652201,0,5,256969,652188,256971,652203,256971,652203,256971,652203
1896811,4862,259629,649910,19,18,259595,649900,259640,649900,259640,649944,259640,649944
1896818,4863,257614,652135,0,0,257614,652135,257614,652135,257614,652135,257614,652135
1896827,4864,269444,657957,59,39,269410,657934,269410,657934,269568,658040,269568,658040
1896838,4865,237111,649988,0,0,237111,649988,237111,649988,237111,649988,237111,649988
1896846,4866,237372,647948,0,0,237372,647948,237372,647948,237372,647948,237372,647948
1896854,4867,236911,648191,0,0,236911,648191,236911,648191,236911,648191,236911,648191
1896881,4868,237263,648413,0,0,237263,648413,237263,648413,237263,648413,237263,648413
1896897,4869,241626,649338,0,0,241626,649338,241626,649338,241626,649338,241626,649338
1896908,4870,241587,649829,0,0,241587,649829,241587,649829,241587,649829,241587,649829
1896917,4871,307418,779024,90,4,307384,779013,307384,779026,307653,779026,307653,779026
1896926,4872,307920,779651,14,10,307881,779623,307926,779655,307926,779655,307926,779655
1896961,4873,308125,779485,0,0,308125,779485,308125,779485,308125,779485,308125,779485
1896969,4874,304550,779727,10,48,304545,779641,304545,779755,304574,779755,304574,779755
1896977,4875,301391,779910,63,35,301274,779890,301426,779890,301426,779974,301448,779978
1896988,4876,304039,782070,13,17,304014,782060,304047,782060,304047,782102,304048,782102
1896997,4877,237428,649966,0,0,237428,649966,237428,649966,237428,649966,237428,649966
1897006,4878,237015,650019,0,0,237015,650019,237015,650019,237015,650019,237015,650019
1897025,4879,237174,650210,0,0,237174,650210,237174,650210,237174,650210,237174,650210
1897033,4880,241014,646161,0,0,241014,646161,241014,646161,241014,646161,241014,646161
1897041,4881,240429,646482,0,0,240429,646482,240429,646482,240429,646482,240429,646482
1897051,4882,241262,646891,0,0,241262,646891,241262,646891,241262,646891,241262,646891
1897059,4883,243461,650877,0,0,243461,650877,243461,650877,243461,650877,243461,650877
1897070,4884,243461,650877,0,0,243461,650877,243461,650877,243461,650877,243461,650877
1897081,4885,246509,843663,0,0,246509,843663,246509,843663,246509,843663,246509,843663
1897089,4886,247215,842750,0,0,247215,842750,247215,842750,247215,842750,247215,842750
1897097,4887,246647,842812,0,0,246647,842812,246647,842812,246647,842812,246647,842812
1897107,4888,247017,843123,0,0,247017,843123,247017,843123,247017,843123,247017,843123
1897115,4889,240032,650496,0,0,240032,650496,240032,650496,240032,650496,240032,650496
1897123,4890,240159,650432,0,0,240159,650432,240159,650432,240159,650432,240159,650432
1897134,4891,240032,650496,0,0,240032,650496,240032,650496,240032,650496,240032,650496
1897142,4892,240173,662379,0,0,240173,662379,240173,662379,240173,662379,240173,662379
1897159,4893,239528,662953,0,0,239528,662953,239528,662953,239528,662953,239528,662953
1897170,4894,240400,663600,0,0,240400,663600,240400,663600,240400,663600,240400,663600
1897180,4895,238000,651385,0,0,238000,651385,238000,651385,238000,651385,238000,651385
1897191,4896,238000,651385,0,0,238000,651385,238000,651385,238000,651385,238000,651385
1897236,4897,239270,651385,0,0,239270,651385,239270,651385,239270,651385,239270,651385
1897244,4898,241894,651046,0,0,241894,651046,241894,651046,241894,651046,241894,651046
1897253,4899,241683,651067,0,0,241683,651067,241683,651067,241683,651067,241683,651067
1897272,4900,241810,651258,0,0,241810,651258,241810,651258,241810,651258,241810,651258
1897279,4901,233428,640898,0,0,233428,640898,233428,640898,233428,640898,233428,640898
1897285,4902,231991,641479,0,0,231991,641479,231991,641479,231991,641479,231991,641479
1897295,4903,233220,641917,0,0,233220,641917,233220,641917,233220,641917,233220,641917
1897309,4904,232529,639212,0,0,232529,639212,232529,639212,232529,639212,232529,639212
1897319,4905,231745,640066,0,0,231745,640066,231745,640066,231745,640066,231745,640066
1897325,4906,222963,647454,0,0,222963,647454,222963,647454,222963,647454,222963,647454
1897333,4907,221667,648729,0,0,221667,648729,221667,648729,221667,648729,221667,648729
1897350,4908,222771,648909,0,0,222771,648909,222771,648909,222771,648909,222771,648909
1897357,4909,224220,648831,0,0,224220,648831,224220,648831,224220,648831,224220,648831
1897364,4910,223321,650396,0,0,223321,650396,223321,650396,223321,650396,223321,650396
1897373,4911,224452,651093,0,0,224452,651093,224452,651093,224452,651093,224452,651093
1897388,4912,218585,645646,3,13,218584,645642,218584,645642,218584,645642,218596,645689
1897394,4913,218080,647424,0,0,218080,647424,218080,647424,218080,647424,218080,647424
1897404,4914,219187,649275,0,0,219187,649275,219187,649275,219187,649275,219187,649275
1897413,4915,306999,705568,0,0,306999,705568,306999,705568,306999,705568,306999,705568
1897421,4916,305322,707047,2,1,305317,707046,305323,707048,305323,707049,305328,707049
1897433,4917,307669,706950,0,0,307669,706950,307669,706950,307669,706950,307669,706950
1897453,4918,239016,650242,0,0,239016,650242,239016,650242,239016,650242,239016,650242
1897461,4919,238762,650242,0,0,238762,650242,238762,650242,238762,650242,238762,650242
1897469,4920,238609,650115,0,0,238609,650115,238609,650115,238609,650115,238609,650115
1897479,4921,238889,650496,0,0,238889,650496,238889,650496,238889,650496,238889,650496
1897491,4922,236222,652655,0,0,236222,652655,236222,652655,236222,652655,236222,652655
1897499,4923,174268,699532,0,0,174268,699532,174268,699532,174268,699532,174268,699532
1897507,4924,173644,700101,0,0,173644,700101,173644,700101,173644,700101,173644,700101
1897542,4925,174765,700538,104,90,174580,700378,174824,700590,174824,700590,174824,700590
1897550,4926,172760,700546,0,0,172760,700546,172760,700546,172760,700546,172760,700546
1897558,4927,172974,701523,4,4,172966,701522,172976,701522,172976,701531,172976,701537
1897568,4928,173843,700823,0,0,173843,700823,173843,700823,173843,700823,173843,700823
1897603,4929,177002,697587,87,29,176956,697536,176956,697603,177150,697603,177183,697615
1897623,4930,174141,699039,1,13,174140,699031,174140,699031,174144,699060,174144,699060
1897656,4931,174569,699137,0,0,174569,699137,174569,699137,174569,699137,174569,699137
1897668,4932,172987,698145,7,12,172983,698121,172983,698152,173003,698152,173003,698152
1897680,4933,172108,699010,0,0,172108,699010,172108,699010,172108,699010,172108,699010
1897695,4934,172969,699476,4,3,172962,699471,172973,699478,172973,699478,172973,699485
1897704,4935,175465,698944,26,20,175451,698909,175451,698956,175513,698956,175513,698956
1897713,4936,175032,699800,0,0,175032,699800,175032,699800,175032,699800,175032,699800
1897725,4937,178247,699005,682,174,177866,698701,177866,699101,179488,699101,179488,699139
1897734,4938,173919,698222,25,51,173870,698132,173935,698255,173935,698255,173935,698255
1897767,4939,173670,698974,24,12,173627,698967,173685,698967,173685,698993,173685,699000
1897779,4940,174043,698793,15,7,174034,698781,174034,698798,174068,698798,174068,698798
1897796,4941,174786,696261,4,8,174784,696256,174784,696256,174798,696282,174798,696282
1897808,4942,174003,697050,1,6,174003,697037,174003,697051,174006,697063,174012,697063
1897846,4943,174474,697028,0,0,174474,697028,174474,697028,174474,697028,174474,697028
1897858,4944,259616,542463,10,22,259611,542423,259611,542476,259635,542476,259635,542476
1897886,4945,259373,543666,0,0,259373,543666,259373,543666,259373,543666,259373,543666
1897934,4946,259953,544285,6,2,259947,544285,259954,544285,259959,544288,259968,544293
1897944,4947,228093,662619,2,3,228092,662618,228092,662618,228097,662621,228102,662635
1897978,4948,224318,662625,13,0,224311,662625,224311,662625,224343,662625,224345,662627
1898016,4949,226956,664603,7,0,226952,664603,226952,664603,226970,664605,226970,664605
1898028,4950,227810,660874,5,2,227808,660873,227808,660873,227816,660875,227823,660880
1898113,4951,226436,660885,3,2,226435,660884,226435,660885,226440,660891,226445,660893
1898169,4952,227679,661739,0,0,227679,661739,227679,661739,227679,661739,227679,661739
1898181,4953,232598,653433,0,0,232598,653433,232598,653433,232598,653433,232598,653433
1898217,4954,231974,653731,0,0,231974,653731,231974,653731,231974,653731,231974,653731
1898232,4955,232513,654052,0,0,232513,654052,232513,654052,232513,654052,232513,654052
1898241,4956,261749,544705,0,0,261749,544705,261749,544705,261749,544705,261749,544705
1898250,4957,261914,544539,0,0,261914,544539,261914,544539,261914,544539,261914,544539
1898261,4958,261749,544768,0,0,261749,544768,261749,544768,261749,544768,261749,544768
1898269,4959,238063,652591,0,0,238063,652591,238063,652591,238063,652591,238063,652591
1898277,4960,237809,652655,0,0,237809,652655,237809,652655,237809,652655,237809,652655
1898289,4961,238000,652872,0,0,238000,652872,238000,652872,238000,652872,238000,652872
1898304,4962,246763,843919,0,12,246763,843917,246763,843917,246763,843917,246763,843980
1898312,4963,248089,846564,1,3,248090,846564,248090,846564,248090,846564,248090,846584
1898320,4964,247351,846669,5,5,247350,846668,247350,846668,247350,846679,247378,846691
1898331,4965,247969,847866,3,12,247966,847857,247969,847865,247970,847885,247988,847902
1898341,4966,234469,657963,0,0,234469,657963,234469,657963,234469,657963,234469,657963
1898352,4967,233921,658062,0,0,233921,658062,233921,658062,233921,658062,233921,658062
1898364,4968,234332,658334,26,20,234317,658323,234317,658323,234380,658370,234380,658370
1898373,4969,248128,649019,0,0,248128,649019,248128,649019,248128,649019,248128,649019
1898409,4970,246080,650496,0,0,246080,650496,246080,650496,246080,650496,246080,650496
1898449,4971,246419,651207,4,1,246417,651205,246417,651209,246426,651209,246426,651209
1898485,4972,239539,647971,0,0,239539,647971,239539,647971,239539,647971,239539,647971
1898572,4973,239238,648114,0,0,239238,648114,239238,648114,239238,648114,239238,648114
1898608,4974,239397,648273,0,0,239397,648273,239397,648273,239397,648273,239397,648273
1898615,4975,225822,652808,0,1,225822,652809,225822,652809,225822,652809,225825,652809
1898623,4976,224465,653451,0,0,224465,653451,224465,653451,224465,653451,224465,653451
1898650,4977,225171,654720,1,1,225171,654720,225171,654720,225174,654723,225175,654723
1898682,4978,223327,654785,0,0,223327,654785,223327,654785,223327,654785,223327,654785
1898692,4979,220775,655107,1,1,220772,655106,220776,655108,220776,655108,220776,655108
1898706,4980,223705,656386,1,3,223705,656381,223705,656388,223708,656388,223708,656388
1898718,4981,251442,643295,12,12,251421,643288,251450,643288,251450,643316,251450,643316
1898743,4982,248306,645133,0,0,248306,645133,248306,645133,248306,645133,248306,645133
1898753,4983,249614,646632,1,5,249612,646629,249616,646629,249616,646640,249616,646640
1898760,4984,237702,662939,0,0,237702,662939,237702,662939,237702,662939,237702,662939
1898768,4985,236242,662730,0,0,236242,662730,236242,662730,236242,662730,236242,662730
1898794,4986,237252,663626,0,0,237252,663626,237252,663626,237252,663626,237252,663626
1898913,4987,238550,650453,0,0,238550,650453,238550,650453,238550,650453,238550,650453
1898920,4988,238231,650077,0,0,238231,650077,238231,650077,238231,650077,238231,650077
1898930,4989,238571,650686,0,0,238571,650686,238571,650686,238571,650686,238571,650686
1898938,4990,197105,559688,16,8,197097,559672,197097,559694,197133,559694,197151,559694
1898945,4991,194200,560906,33,14,194189,560902,194189,560902,194251,560936,194298,560947
1898963,4992,196901,562038,2,4,196897,562035,196902,562040,196902,562040,196906,562044
1898971,4993,200422,559722,27,77,200371,559579,200440,559765,200440,559765,200440,559784
1898978,4994,197188,563537,16,5,197179,563535,197179,563535,197218,563546,197223,563554
1898988,4995,200425,566501,198,105,200070,566307,200538,566561,200538,566561,200538,566565
1899013,4996,195520,560643,51,164,195495,560276,195495,560722,195619,560722,195632,560861
1899025,4997,192306,563899,8,2,192286,563898,192311,563898,192311,563905,192311,563907
1899041,4998,194206,563791,0,5,194206,563790,194206,563790,194206,563790,194208,563818
1899053,4999,195026,564527,5,15,195023,564494,195023,564536,195036,564536,195036,564543
1899065,5000,192542,565158,7,3,192539,565157,192539,565157,192558,565165,192567,565166
1899081,5001,195883,566602,8,12,195868,566596,195886,566596,195889,566624,195899,566638
1899101,5002,196719,562958,7,14,196713,562950,196723,562950,196723,562984,196723,562987
1899113,5003,195771,563694,6,8,195757,563691,195772,563691,195772,563715,195787,563718
1899145,5004,196236,564077,17,11,196229,564072,196229,564072,196280,564104,196280,564104
1899165,5005,195327,563076,7,7,195313,563073,195330,563073,195330,563091,195339,563097
1899225,5006,194641,563542,4,0,194642,563543,194642,563543,194642,563543,194642,563543
1899249,5007,195085,563785,9,9,195064,563780,195090,563780,195090,563803,195090,563803
1899289,5008,171571,561760,1,1,171571,561760,171571,561761,171574,561761,171577,561761
1899309,5009,172341,561469,0,0,172341,561469,172341,561469,172341,561469,172341,561469
1899333,5010,172707,561771,8,16,172702,561761,172702,561761,172722,561800,172722,561800
1899345,5011,213341,465985,12,5,213317,465977,213343,465989,213362,465989,213362,465990
1899358,5012,212792,466028,16,2,212765,466028,212790,466028,212822,466028,212835,466039
1899430,5013,213067,466456,7,4,213063,466449,213063,466458,213081,466459,213084,466464
1899439,5014,111328,622796,0,0,111328,622796,111328,622796,111328,622796,111328,622796
1899446,5015,103379,622700,22,1,103322,622700,103388,622700,103388,622704,103388,622704
1899456,5016,111477,623886,0,0,111477,623886,111477,623886,111477,623886,111477,623886
1899462,5017,267010,462918,19,4,266967,462917,267021,462917,267021,462925,267021,462933
1899469,5018,263214,465271,8,8,263209,465266,263209,465266,263230,465287,263230,465287
1899486,5019,263436,465463,1,17,263436,465457,263436,465457,263442,465513,263442,465513
1899492,5020,262965,464246,8,8,262964,464225,262964,464250,262968,464250,262997,464254
1899500,5021,262412,464554,4,5,262413,464553,262413,464553,262414,464561,262422,464568
1899509,5022,263119,464808,14,6,263091,464805,263123,464805,263139,464822,263139,464822
1899516,5023,263730,466995,12,16,263701,466966,263736,467004,263736,467004,263745,467006
1899522,5024,262319,465732,28,62,262287,465642,262321,465746,262321,465746,262429,465933
1899531,5025,261823,468615,27,13,261809,468582,261827,468618,261866,468618,261866,468638
1899537,5026,261912,463612,4,11,261910,463606,261910,463606,261921,463629,261925,463640
1899543,5027,260788,466537,36,102,260749,466518,260787,466537,260804,466649,260884,466837
1899552,5028,261946,464632,22,13,261899,464599,261960,464640,261960,464640,261960,464640
1899585,5029,265015,464016,147,11,264932,463998,264932,464022,265277,464022,265282,464033
1899651,5030,263246,463816,171,137,262931,463552,263344,463894,263344,463894,263344,463897
1899664,5031,263793,465465,49,26,263766,465407,263766,465481,263890,465481,263897,465481
1899698,5032,262093,464408,211,329,261974,464222,261974,464222,262472,464993,262472,464993
1899733,5033,262104,465908,89,133,262049,465677,262049,465991,262259,465991,262259,465991
1899753,5034,264101,464969,610,241,263011,464836,264445,464836,264445,465407,264453,465407
1899777,5035,125623,491818,0,0,125623,491818,125623,491818,125623,491818,125623,491818
1899783,5036,125302,491804,0,0,125302,491804,125302,491804,125302,491804,125302,491804
1899793,5037,125478,492127,0,0,125478,492127,125478,492127,125478,492127,125478,492127
1899801,5038,113250,553047,2,2,113250,553046,113250,553046,113250,553049,113264,553056
1899817,5039,113258,553392,6,8,113256,553389,113256,553389,113275,553415,113275,553415
1899827,5040,113713,553560,0,0,113713,553560,113713,553560,113713,553560,113713,553560
1899835,5041,229562,654270,0,0,229562,654270,229562,654270,229562,654270,229562,654270
1899843,5042,228553,654426,0,0,228553,654426,228553,654426,228553,654426,228553,654426
1899875,5043,229237,655311,0,0,229237,655311,229237,655311,229237,655311,229237,655311
1899887,5044,236610,646569,5,0,236597,646569,236613,646569,236613,646570,236613,646570
1899899,5045,235917,646686,0,0,235917,646686,235917,646686,235917,646686,235917,646686
1899915,5046,236237,646733,0,0,236237,646733,236237,646733,236237,646733,236237,646733
1899925,5047,230093,639952,0,0,230093,639952,230093,639952,230093,639952,230093,639952
1899935,5048,229073,639265,0,0,229073,639265,229073,639265,229073,639265,229073,639265
1899949,5049,229381,640251,0,0,229381,640251,229381,640251,229381,640251,229381,640251
1899991,5050,224254,631861,141,277,224180,631711,224180,631711,224571,632423,224577,632499
1900001,5051,227377,639006,2,1,227377,639006,227377,639006,227377,639006,227388,639014
1900011,5052,228355,639013,6,5,228353,639012,228353,639012,228363,639023,228382,639037
1900023,5053,243235,661996,0,0,243235,661996,243235,661996,243235,661996,243235,661996
1900040,5054,243080,661595,0,0,243080,661595,243080,661595,243080,661595,243080,661595
1900168,5055,243461,661762,0,0,243461,661762,243461,661762,243461,661762,243461,661762
1900178,5056,203932,736633,0,0,203932,736633,203932,736633,203932,736633,203932,736633
1900190,5057,204091,736919,0,0,204091,736919,204091,736919,204091,736919,204091,736919
1900210,5058,308767,778578,25,10,308696,778575,308777,778575,308777,778607,308777,778607
1900223,5059,307913,779083,0,0,307913,779083,307913,779083,307913,779083,307913,779083
1900309,5060,308019,779231,0,0,308019,779231,308019,779231,308019,779231,308019,779231
1900320,5061,310054,769175,6,5,310051,769168,310053,769178,310058,769180,310081,769180
1900340,5062,307602,770716,6,9,307595,770711,307605,770711,307605,770732,307605,770751
1900363,5063,308242,771574,18,11,308231,771569,308231,771569,308274,771592,308282,771606
1900375,5064,308421,773213,30,18,308403,773203,308403,773203,308475,773257,308481,773257
1900387,5065,306984,772515,0,1,306984,772516,306984,772516,306984,772516,306984,772516
1900403,5066,307428,773589,11,15,307405,773582,307434,773582,307434,773622,307434,773622
1900423,5067,310433,776879,32,6,310416,776876,310416,776878,310499,776897,310511,776897
1900515,5068,307945,778282,6,8,307931,778278,307950,778278,307950,778303,307950,778303
1900555,5069,308384,778687,4,3,308383,778678,308383,778689,308397,778689,308397,778689
1900567,5070,308325,779859,14,3,308294,779858,308332,779858,308332,779866,308332,779866
1900595,5071,307938,779872,27,20,307881,779845,307951,779883,307955,779883,307955,779883
1900675,5072,308158,780129,21,3,308104,780120,308167,780131,308167,780131,308167,780131
1900695,5073,305349,777562,0,0,305349,777562,305349,777562,305349,777562,305349,777562
1900707,5074,304048,778594,11,2,304042,778590,304042,778594,304073,778598,304073,778605
1900795,5075,305262,779410,6,5,305259,779407,305259,779407,305267,779417,305281,779423
1900807,5076,310164,773905,11,50,310142,773877,310171,773877,310171,773993,310171,773999
1900819,5077,306059,773575,8,18,306048,773544,306062,773585,306065,773585,306065,773608
1900835,5078,306445,775825,24,51,306430,775792,306430,775792,306487,775901,306494,775915
1900847,5079,309112,771014,33,76,309093,770885,309093,771059,309172,771059,309181,771059
1900875,5080,307325,771278,15,26,307322,771231,307322,771284,307354,771284,307355,771367
1900891,5081,307716,772547,4,0,307704,772547,307718,772547,307718,772547,307718,772547
1900903,5082,311068,780188,194,96,310981,780058,310981,780230,311369,780230,311537,780292
1900923,5083,307883,780980,8,6,307879,780977,307879,780977,307897,780988,307897,781006
1900939,5084,308790,783457,13,17,308773,783423,308794,783465,308794,783465,308831,783489
1900951,5085,307119,780246,14,17,307121,780239,307121,780239,307130,780290,307158,780297
1900970,5086,306153,780071,6,3,306150,780066,306150,780073,306165,780073,306166,780080
1900983,5087,306699,781134,2,5,306699,781125,306700,781135,306703,781135,306703,781155
1900999,5088,308358,779528,0,0,308358,779528,308358,779528,308358,779528,308358,779528
1901011,5089,310317,770914,4,79,310316,770872,310318,770872,310318,771079,310331,771099
1901023,5090,308432,779284,0,0,308432,779284,308432,779284,308432,779284,308432,779284
1901047,5091,308684,779609,0,0,308684,779609,308684,779609,308684,779609,308684,779609
1901059,5092,303420,775165,4,5,303418,775156,303418,775169,303429,775169,303431,775169
1901071,5093,301439,777564,9,3,301429,777564,301444,777564,301444,777567,301444,777575
1901087,5094,304212,777420,3,4,304208,777418,304213,777418,304213,777429,304227,777433
1901097,5095,308239,775886,2,7,308240,775882,308240,775882,308240,775902,308240,775902
1901109,5096,307404,776458,4,0,307402,776458,307402,776458,307413,776458,307413,776458
1901165,5097,308058,776711,5,6,308045,776708,308061,776708,308061,776724,308061,776724
1901305,5098,317883,778313,61,28,317737,778250,317907,778326,317907,778326,317995,778354
1901325,5099,309142,779653,6,14,309140,779630,309140,779655,309145,779680,309162,779680
1901349,5100,309643,780856,8,13,309642,780846,309642,780860,309661,780872,309661,780872
1901361,5101,308637,776636,16,7,308631,776633,308638,776633,308638,776647,308679,776660
1901373,5102,305600,778732,0,0,305600,778732,305600,778732,305600,778732,305600,778732
1901405,5103,306302,779083,0,0,306302,779083,306302,779083,306302,779083,306302,779083
1901422,5104,308592,780252,16,10,308562,780247,308599,780247,308607,780277,308607,780277
1901431,5105,307453,780516,70,12,307329,780493,307497,780521,307497,780521,307497,780554
1901445,5106,308264,780719,17,3,308262,780718,308262,780718,308273,780727,308294,780727
1901465,5107,284990,749285,0,42,284990,749175,284990,749302,284990,749302,284990,749302
1901551,5108,241238,646686,0,0,241238,646686,241238,646686,241238,646686,241238,646686
1901560,5109,241626,646446,0,0,241626,646446,241626,646446,241626,646446,241626,646446
1901586,5110,247993,646037,1,0,247993,646038,247993,646038,247993,646038,247999,646038
1901598,5111,246910,646690,0,0,246910,646691,246910,646691,246910,646691,246914,646691
1901615,5112,248793,647391,0,0,248793,647391,248793,647391,248793,647391,248793,647391
1901626,5113,238889,650115,0,0,238889,650115,238889,650115,238889,650115,238889,650115
1901654,5114,239063,650320,26,27,239016,650305,239079,650305,239079,650369,239079,650369
1901671,5115,238949,649877,8,4,238945,649875,238945,649875,238965,649886,238965,649886
1901684,5116,167282,509216,32,3,167272,509209,167272,509218,167365,509218,167365,509220
1901718,5117,161876,506792,45,75,161823,506720,161901,506833,161901,506833,161901,506833
1901766,5118,162032,509612,14,4,162001,509611,162041,509611,162041,509618,162041,509633
1901818,5119,161958,505140,6,6,161957,505131,161960,505144,161960,505144,161962,505144
1901838,5120,161072,509454,14,11,161066,509428,161066,509461,161110,509461,161110,509461
1901854,5121,166596,509131,30,3,166533,509128,166613,509130,166613,509135,166613,509142
1901866,5122,151664,806057,7,11,151660,806036,151660,806064,151677,806064,151677,806064
1901886,5123,151005,805327,0,7,151005,805315,151005,805332,151005,805332,151005,805332
1901917,5124,150856,806166,0,10,150856,806162,150856,806162,150857,806191,150857,806191
1901957,5125,149989,806198,0,0,149989,806198,149989,806198,149989,806198,149989,806198
1902001,5126,149285,801815,479,1098,149013,801191,149013,801191,150091,803633,150210,803970
1902045,5127,150341,805280,0,0,150341,805280,150341,805280,150341,805280,150341,805280
1902055,5128,150916,805090,9,11,150911,805070,150911,805097,150933,805097,150933,805097
1902063,5129,150039,806806,4,9,150031,806784,150041,806811,150041,806811,150043,806811
1902071,5130,149528,807295,15,4,149533,807294,149533,807294,149533,807304,149541,807310
1902098,5131,150409,807133,1,13,150408,807125,150408,807125,150412,807157,150412,807157
1902106,5132,148739,807619,4,3,148730,807615,148741,807621,148741,807621,148750,807628
1902114,5133,148166,810035,4,3,148165,810034,148167,810034,148168,810042,148174,810043
1902133,5134,149807,808316,6,4,149799,808305,149809,808318,149809,808318,149831,808319
1902145,5135,151923,806762,0,0,151923,806762,151923,806762,151923,806762,151923,806762
1902153,5136,150856,806829,5,3,150853,806828,150853,806828,150868,806837,150868,806838
1902163,5137,152487,810450,5,6,152484,810446,152484,810451,152499,810457,152499,810460
1902170,5138,149822,805340,7,6,149808,805339,149827,805339,149827,805353,149827,805353
1902177,5139,148618,806795,11,11,148595,806790,148623,806790,148623,806816,148644,806823
1902187,5140,150327,806090,0,14,150327,806055,150327,806097,150327,806097,150327,806097
1902194,5141,242889,648845,0,0,242889,648845,242889,648845,242889,648845,242889,648845
1902210,5142,242741,649056,0,0,242741,649056,242741,649056,242741,649056,242741,649056
1902221,5143,242953,649035,0,0,242953,649035,242953,649035,242953,649035,242953,649035
1902229,5144,241175,649861,0,0,241175,649861,241175,649861,241175,649861,241175,649861
1902245,5145,241048,650115,0,0,241048,650115,241048,650115,241048,650115,241048,650115
1902269,5146,241238,650115,0,0,241238,650115,241238,650115,241238,650115,241238,650115
1902279,5147,257368,644790,1,3,257368,644781,257368,644792,257372,644792,257372,644798
1902287,5148,253690,648338,0,0,253690,648338,253690,648338,253690,648338,253690,648338
1902295,5149,261375,653207,20,13,261350,653186,261387,653213,261387,653213,261387,653224
1902303,5150,239246,647159,0,0,239246,647159,239246,647159,239246,647159,239246,647159
1902310,5151,238571,647172,0,0,238571,647172,238571,647172,238571,647172,238571,647172
1902319,5152,238863,647498,0,0,238863,647498,238863,647498,238863,647498,238863,647498
1902327,5153,244019,644298,0,0,244019,644298,244019,644298,244019,644298,244019,644298
1902335,5154,243823,643583,0,0,243823,643583,243823,643583,243823,643583,243823,643583
1902358,5155,243642,645198,0,0,243642,645198,243642,645198,243642,645198,243642,645198
1902370,5156,245227,642668,0,0,245227,642668,245227,642668,245227,642668,245227,642668
1902379,5157,244477,643003,0,0,244477,643003,244477,643003,244477,643003,244477,643003
1902389,5158,245431,643491,0,0,245431,643491,245431,643491,245431,643491,245431,643491
1902395,5159,230061,666011,12,12,230035,665981,230068,666013,230068,666027,230080,666042
1902401,5160,226713,666583,0,0,226712,666584,226714,666584,226714,666584,226714,666584
1902410,5161,229365,668091,5,1,229363,668088,229363,668092,229376,668092,229380,668093
1902426,5162,230236,663843,0,0,230236,663843,230236,663843,230236,663843,230236,663843
1902436,5163,228029,665084,5,5,228021,665081,228030,665081,228031,665095,228052,665095
1902458,5164,230234,664820,5,17,230231,664773,230231,664825,230247,664836,230247,664836
1902470,5165,243470,653677,0,0,243470,653677,243470,653677,243470,653677,243470,653677
1902482,5166,242742,653636,0,0,242742,653636,242742,653636,242742,653636,242742,653636
1902498,5167,243110,654387,0,0,243110,654387,243110,654387,243110,654387,243110,654387
1902508,5168,228746,640855,0,0,228746,640855,228746,640855,228746,640855,228746,640855
1902524,5169,227223,641508,0,0,227223,641508,227223,641508,227223,641508,227223,641508
1902534,5170,227592,642271,0,0,227592,642271,227592,642271,227592,642271,227592,642271
1902542,5171,229055,637624,7,2,229039,637623,229060,637623,229060,637627,229060,637637
1902552,5172,228845,638525,2,5,228845,638524,228845,638524,228845,638524,228860,638555
1902594,5173,236633,638925,16,2,236608,638922,236641,638927,236641,638927,236674,638933
1902604,5174,226425,640199,2,1,226424,640199,226424,640199,226431,640203,226431,640203
1902622,5175,225540,640598,0,0,225540,640598,225540,640598,225540,640598,225540,640598
1902636,5176,225981,642182,0,3,225981,642182,225982,642182,225982,642187,225983,642190
