eovx,eovy,num
257423,831753,36
208748,618904,44
339960,874998,14
202708,603255,60
229154,866815,63
233711,865514,50
177208,697478,165
214031,559792,34
217090,561064,42
196669,537294,82
274130,636331,41
198978,529612,31
273239,760824,130
277552,845682,90
151059,743021,107
261899,882501,0
222964,626802,34
226447,627145,19
151351,728746,80
159730,641861,13
265520,663995,35
242043,652274,70
241811,652616,34
171071,766175,30
138941,637789,14
201099,540529,41
251973,661980,48
200844,555598,8
197362,554268,7
200379,643784,62
247525,843536,12
168092,574550,76
175667,707093,205
207465,735025,63
316893,895943,31
313190,898290,27
156079,482229,62
181340,688320,24
159290,516890,11
172105,515052,57
337400,862241,15
339618,867706,10
320947,693243,6
302553,667296,25
142652,525261,119
258104,650689,104
207884,509297,44
208584,523610,27
189677,479725,45
193778,454821,23
318342,873637,102
238560,655870,11
238302,655969,41
238458,656112,40
254449,669858,33
254204,671034,14
240719,662891,9
302325,906766,19
274670,657094,23
331366,873525,22
250502,846805,28
239206,650178,0
188261,511942,32
130076,720322,34
299828,827712,37
296449,846592,71
293843,847141,40
271975,713636,65
270458,711587,140
266786,716707,208
271665,709022,55
349677,839465,130
279314,641560,6
241751,640757,91
233802,639994,203
229491,648083,5
260881,653770,38
257737,652089,72
307918,779645,60
303709,782010,86
218635,645910,57
195126,560559,106
171530,561759,7
111240,622808,116
111424,623810,159
262389,464559,17
262418,465980,116
261971,468372,56
260840,465912,98
261929,464583,54
263352,463870,56
264061,465663,167
262180,465770,196
235951,646677,63
310238,769145,27
308264,775887,63
307392,776444,48
162025,505261,61
243652,644819,11
229022,637506,34
225577,640652,57
104063,732560,41
237292,645682,15
236790,646462,3
240865,644574,24
259016,544379,21
274823,631364,19
271718,631331,10
278817,637137,18
103741,736030,61
81599,586551,41
82502,588467,135
82755,581758,22
77727,586236,54
233930,647787,68
237160,648534,30
245895,648210,23
246170,648506,54
243998,644208,8
249483,654577,27
241446,647375,51
180032,560821,52
231622,648672,5
232010,648739,0
245733,649085,10
235862,655004,52
246246,642021,81
243207,650369,3
238982,644402,1
239559,646891,48
244265,651469,8
241344,648506,16
237671,646909,25
237852,647194,4
244036,647095,0
244524,646968,0
242157,644324,4
232405,649293,3
245464,641674,19
245168,648160,43
250911,639981,86
245456,641253,50
48869,602811,16
127270,482754,64
246876,600433,99
247730,600083,43
242730,602194,5
249817,599855,65
245742,602857,94
250738,601434,55
210680,465997,115
214089,464075,58
211578,466638,78
207409,604253,59
244420,604560,8
205957,603308,40
262372,461733,55
107338,552637,24
112756,550285,40
114856,552361,43
287444,844844,99
293065,850382,98
294451,848362,43
245973,653981,36
295519,850084,59
250597,649604,47
250946,646847,22
251991,651120,28
256223,656168,33
112305,622710,84
168277,480925,25
168772,482451,114
263899,668509,81
111545,624034,64
111001,629002,177
112430,624042,52
106782,622805,58
279389,516404,51
281877,516875,54
242826,647321,4
281190,517264,58
281957,516232,61
279561,518813,23
266525,579825,107
263024,580485,69
282106,517564,67
266007,581935,93
179947,640545,18
252317,655286,45
186684,573740,11
244092,641090,24
219998,640338,22
243189,642528,24
127198,495355,85
259048,545837,13
259083,546160,10
270353,656182,283
285086,750220,91
284579,749865,52
284139,750149,60
286459,749219,24
238000,649861,1
276204,652519,55
205545,750060,125
223609,671543,46
241034,645867,5
207131,580900,34
232512,638925,149
207367,736679,89
249256,640585,13
206840,738044,36
257473,627498,74
320380,735001,102
137237,775581,44
308680,774668,68
307775,775545,38
95944,763246,78
138254,775208,5
262654,697613,31
267259,718725,208
259983,655968,201
267633,630700,290
151329,733823,64
175351,582999,17
152348,734691,55
233911,641800,102
189152,579336,10
186888,580046,2
254653,812941,32
88682,647862,130
93789,642248,33
293198,857972,53
208918,599454,62
223874,531324,10
211548,603019,198
286548,849858,101
294794,893935,167
219775,676306,15
112078,554073,27
327142,768970,166
266776,581322,47
295591,894335,51
220473,792610,55
292527,899050,86
224183,680662,163
247302,645775,6
112200,554766,19
246280,646865,2
246788,647145,3
114898,749037,150
263064,547435,70
181826,639406,71
181023,640727,115
119638,571647,109
116148,579795,51
114266,579160,106
182156,640374,11
292062,520753,28
264550,547867,44
257531,530844,47
277579,534199,47
267229,530358,74
258649,534371,25
257658,537207,20
220448,527497,115
256663,595206,159
250796,638604,18
216271,483599,77
213774,490367,23
212761,685166,79
296334,849191,58
295843,849673,49
152130,710091,38
152526,710640,14
152085,538201,24
153894,537160,17
156780,538260,51
198247,705441,151
200463,710086,125
267636,539669,50
275881,640887,3
169592,478917,15
255552,595762,16
252922,593009,266
211715,598525,104
257405,597013,68
214498,465212,91
204210,737633,78
115019,555740,88
252965,539352,115
221925,530390,60
97186,587759,48
264641,544739,0
267505,576161,242
96733,592266,97
267674,580109,126
267204,578361,75
288499,747512,61
236476,647130,15
236243,647194,39
211539,838437,94
236476,647384,7
182752,811455,44
251825,653111,35
251634,654110,44
206005,603771,27
94742,588657,92
293702,849648,30
93036,590337,60
239811,645697,12
148048,746952,84
293878,849857,17
94512,590330,93
239563,645890,19
206024,604290,80
265395,839756,32
320414,741852,87
207583,579774,21
253654,514334,45
209627,581492,28
244173,651603,17
243926,651681,62
203727,737086,16
244117,651871,44
246861,601657,21
264240,625558,79
262793,626644,55
293628,849445,37
169021,559209,5
160166,808480,73
163779,556032,0
169026,561351,40
162091,812063,19
151883,525830,12
58813,589900,65
244493,632246,19
238917,645599,4
246400,633967,5
239129,645712,2
103592,496540,50
129420,484332,13
113819,530105,25
213084,833419,80
58206,594898,62
284459,748056,27
100458,732866,89
294181,822167,22
141985,751330,86
177523,783419,13
178689,784378,16
265134,626383,70
71059,534866,22
68796,541341,14
95592,523867,60
76041,538437,27
103470,521200,57
117825,505799,35
116935,511227,20
213062,465393,58
290752,802970,8
206887,506133,33
212620,512183,26
160720,533644,5
259681,487112,154
260266,459139,11
224918,463569,71
221353,464487,10
266179,467366,82
226407,457041,18
222569,457558,7
225318,460863,23
212662,465898,92
256262,495336,173
220273,462246,65
216742,463989,100
206569,461402,75
215520,463374,57
236627,472223,61
215448,506560,34
262686,457692,17
274236,852191,44
79780,553223,57
74514,554730,100
188231,704693,51
184935,711626,27
243807,712634,39
58508,587686,37
107497,579009,150
264962,624996,43
133020,773529,71
259000,600932,17
134634,774187,25
235755,619473,5
239163,621314,95
184087,728985,39
144109,628611,17
186894,687116,37
147053,666242,28
136612,667402,83
193182,465884,122
145600,674652,38
264801,836237,39
280427,838611,120
196844,808964,17
196208,816585,21
255665,663973,11
102687,609803,58
272002,626707,41
271904,627073,55
73650,585136,59
114250,551671,109
114632,553154,12
113108,553580,68
114397,553341,44
112537,553626,139
223132,774815,57
152095,710641,29
76928,586598,18
113254,553892,54
120552,628145,35
115992,624228,190
241352,592557,61
135988,775054,67
238425,594668,55
176335,586819,31
294319,753272,30
290560,751896,13
252067,746209,52
207845,778844,76
120683,683353,86
129839,705472,25
101224,763086,76
102077,759624,22
119219,793449,42
116887,789491,22
288570,701494,73
239752,644791,7
264427,620581,120
266739,618488,79
259302,780525,36
172285,567573,2
171742,567058,2
129234,502916,17
152800,733366,43
327121,771846,145
256858,646854,126
268027,865973,80
262544,866182,71
264177,861778,27
170628,815183,18
170883,808714,5
207736,612981,34
209289,633147,106
116498,561336,50
248126,819496,82
260975,818853,81
273752,717177,113
231830,827917,60
225290,813165,24
178340,685449,34
251195,654577,29
190911,690607,101
190404,708025,51
196725,772380,88
201509,777893,40
161850,514754,48
172542,548605,9
178367,642940,88
262562,835268,51
127693,669633,31
130200,659771,9
322563,873719,55
243330,793214,10
237245,795077,2
121794,797558,37
222994,582149,67
226198,586700,9
266666,611216,83
113781,622748,24
286866,798951,58
291196,798488,70
289563,798602,331
289915,796208,181
257980,669512,57
272648,644579,18
122250,490066,76
317797,738848,32
322836,739263,103
262017,624120,75
105574,496371,8
165561,643718,100
267063,628247,236
299755,908373,64
162425,558823,0
159764,555037,3
157029,549668,12
165647,700429,92
86339,672871,51
241424,640966,12
239199,640148,57
227608,838464,63
287280,783502,34
339318,808587,181
285208,749142,87
299847,915845,25
297534,906529,49
251118,701436,166
153336,711544,8
185361,806047,30
178755,802175,134
174138,699506,81
173550,698701,69
173203,698707,72
169652,743549,134
268488,699192,29
196455,556704,25
271172,641969,2
297488,844244,28
78850,584920,86
220155,809122,44
220393,802738,148
83859,554074,23
79351,552496,40
80298,548572,23
307174,826508,24
236389,636828,72
243562,867045,10
194513,564624,19
194132,564615,94
158458,727673,13
171379,615580,71
101064,735998,96
264667,616376,17
259422,546000,109
259940,545745,17
180895,640289,34
179925,640181,63
75346,592158,24
77631,589967,21
150253,735420,25
260498,543712,65
249699,600500,53
147583,741878,33
153791,742204,19
337929,788518,1
213719,592214,24
206504,581979,8
320646,768811,5
227786,748164,14
283038,515119,51
181556,591463,71
169044,591700,70
166820,613353,36
150965,807347,79
284036,833440,56
122004,725664,38
221302,582250,22
229932,580831,25
237658,697531,14
162530,482382,116
81919,588134,130
72154,580600,12
77611,571917,44
89942,594423,54
237920,642875,19
81968,591053,15
82853,658634,43
90507,654606,23
99545,723133,48
214869,769961,21
298413,706352,25
263777,655168,44
160368,829572,27
160116,825905,99
208888,753711,23
114121,710327,8
109984,713145,18
195335,564246,70
118691,497075,47
293013,849995,25
316995,900767,8
245721,593815,54
246925,595939,93
156999,546182,0
188260,777599,86
234089,842542,58
135362,739526,26
260229,654727,48
329847,866913,39
284363,518584,35
102166,777874,57
179553,782253,15
171738,777167,16
184170,783883,25
148249,821363,16
148872,820856,5
127383,800406,11
325779,753731,75
101975,642600,43
248104,599596,16
248820,599292,86
287269,515863,8
254741,513757,16
259438,511663,43
271450,627272,66
244747,647600,38
266856,558567,3
263425,562339,23
230344,836555,20
227601,830045,17
212173,779312,47
173026,699665,60
237669,647549,11
237946,646500,31
296211,875625,46
106891,785445,76
106995,628983,60
264274,589541,65
265713,595975,24
257802,559628,17
290637,524959,2
243244,545724,27
115780,633265,27
116013,628079,12
150619,806568,107
150326,806637,40
150344,806376,69
162656,507130,19
282835,748889,11
99616,677914,24
87960,581018,35
229527,582529,129
224002,584213,38
337336,840592,44
133997,503861,147
212060,775045,20
224792,662561,42
83544,643009,4
128207,717125,35
109918,782754,27
170740,681897,29
105745,662193,9
291299,776550,6
240292,607667,20
245485,707340,38
292792,848746,14
292544,848613,30
292801,848441,57
261931,463707,11
224857,633842,156
281792,674014,10
100307,613453,9
258909,543193,31
281151,517308,50
205184,736602,6
204969,736612,10
205107,736390,4
192320,721220,4
212936,691627,79
228835,699530,16
232894,700705,30
233488,686016,30
219849,660241,8
216293,656805,17
219339,658270,37
196257,655586,21
266801,548467,24
200408,675184,40
241898,663465,26
237238,654052,67
253348,639179,149
97167,737815,22
260043,464685,98
169086,481400,30
242543,692827,12
246044,690899,7
316714,736156,10
170587,565123,7
255798,655875,51
242296,668036,72
138584,775362,9
151721,520078,2
238070,645980,6
237809,645987,39
238046,645111,33
282732,696638,74
288427,695573,26
263154,465837,50
246629,602969,32
252159,599862,80
249932,599859,6
173234,618220,29
248160,650115,29
162303,667426,1
70925,592216,28
227520,752326,7
209825,670563,44
97411,647941,3
113857,745301,24
104951,757802,77
246985,670856,21
161383,808214,14
116862,745562,27
159926,802513,49
198719,704008,220
242699,657735,109
169341,482251,172
167832,480824,39
167517,480688,46
298427,636155,11
296734,639482,19
219946,665323,18
150441,804793,16
200888,752617,56
165396,484258,4
164579,482391,154
151861,747306,5
148459,817419,66
169039,562612,4
268085,658723,78
247525,601982,19
99498,725701,55
108429,630056,66
288846,804306,41
111848,723890,72
106903,721694,69
247939,605174,111
310497,777157,46
310063,779641,76
240228,682831,21
203343,618488,18
292812,800903,10
249722,663890,19
264398,663461,20
263034,614770,9
172791,580236,73
74725,601606,16
250901,569221,7
244858,650242,0
245366,649988,0
245747,650623,0
117763,747526,26
120180,742585,23
251413,723767,37
253262,715334,79
256701,609846,28
241267,626770,31
170944,548007,0
204256,581435,33
248638,692484,55
263618,846715,29
261424,846974,66
200662,602236,61
233693,690679,0
232899,687597,0
207162,617215,73
195556,562806,21
108561,740409,111
114941,682353,20
75072,633004,6
208254,674415,42
236061,615465,0
133965,682001,67
308936,704387,0
213952,704596,26
236095,649628,8
304862,751802,1
257879,586627,79
310140,707530,6
308775,710869,5
94073,774229,49
225524,731544,2
60432,567049,34
120088,801617,76
178088,539391,1
77258,669781,14
252089,688263,44
142724,640863,14
156907,540197,26
240286,649734,0
238065,669164,67
260566,542034,94
262328,540577,91
238381,650750,33
323830,906526,4
329908,889748,17
246128,650877,0
279388,751377,152
310544,718538,10
318492,730079,9
117268,730571,89
310776,875029,31
309247,769114,43
69167,643764,11
245310,650634,1
303044,865172,16
276992,705437,38
94499,705875,34
242191,674626,2
195709,577725,18
178818,561088,16
225781,707862,49
207647,564009,10
167388,540387,28
274322,534545,18
226189,615190,18
155831,619635,45
148592,498096,13
125986,635891,5
236857,533275,10
155069,500890,22
161038,459869,10
78996,574169,12
295785,511939,82
239270,479935,28
55501,586742,30
97157,557024,5
200281,538990,29
229237,477268,56
263781,613412,3
115699,617730,10
124843,555373,31
173992,574677,11
253494,487047,14
191391,572772,8
166880,560199,22
159133,563628,11
151259,621286,10
49913,592838,7
141861,606554,10
261749,465965,132
196090,635891,40
279275,517781,17
186819,618619,28
189486,631192,27
165864,595759,16
308358,768479,3
129542,600839,32
90299,526163,7
262511,514098,29
71503,537085,8
83187,525274,12
188343,463425,84
243842,502922,14
263654,464695,106
210441,465965,3
256923,596902,18
125097,519305,15
183009,504065,35
64264,594870,26
113286,729109,0
77599,543181,6
159895,512574,8
259463,545213,20
209679,468632,5
168785,603506,16
68201,547499,11
241175,572645,39
260987,542927,22
198630,621667,9
262638,465330,70
147830,464441,4
233428,469775,23
234571,642622,19
218569,465330,9
187708,571883,5
260987,543943,47
262892,466981,30
187200,530608,21
207901,512955,4
137289,523623,21
220855,625731,31
115953,601220,3
112651,585726,33
259590,573915,36
207393,542419,32
173357,573407,36
86235,609094,9
192407,510542,4
167515,569470,42
262130,543689,40
57025,566930,10
170944,566041,6
197614,527306,37
127637,574169,18
52961,607824,7
157609,511812,29
167896,509399,40
187283,713816,22
79631,515114,7
222252,523496,8
185930,470283,10
254637,483491,51
62105,544705,3
153799,452249,5
128145,581027,20
255272,514987,21
160530,546991,20
145798,453646,17
168785,449455,9
110238,489333,8
179707,511304,31
132971,472696,10
285879,749683,0
270206,711905,50
274330,709811,30
285821,660611,15
107390,668327,82
198275,680147,7
268734,640082,10
202948,522988,10
284609,527941,10
176913,557405,5
159133,615952,24
153291,531878,7
134876,468251,6
251970,498604,76
179834,562612,5
169801,582297,14
226570,603887,75
225681,523623,40
100840,621413,13
61216,612015,5
258832,855323,35
114810,536831,3
219712,498985,7
159133,517146,5
204853,602744,27
196979,465584,15
168404,462409,31
172976,580392,7
171960,552071,5
200027,594362,18
113032,519432,15
89156,540895,8
265559,590552,20
67185,566168,5
209171,487047,17
165009,712075,19
218823,612904,23
277624,530989,22
102999,560453,11
224665,585853,25
174119,573788,14
145417,529719,6
199138,572010,43
149100,506605,43
180342,560580,4
148719,542419,27
239905,488063,1
250319,600077,21
124462,551055,3
289943,522099,5
261876,656592,22
191899,479427,34
119001,508383,12
117604,531497,20
104650,498604,58
214378,464822,8
115445,579630,26
148973,552579,0
251081,671197,0
250446,667768,0
221357,815331,14
160149,543562,20
130431,504573,9
218188,535942,15
258828,543816,7
264416,551309,9
260987,552071,16
281815,515241,44
205742,600966,36
207012,580265,5
266321,546737,8
207139,603760,66
145671,481713,13
263527,536196,49
260098,544705,13
94236,588393,24
94236,586869,3
249049,601093,16
204091,601474,30
288394,826974,6
287491,824812,7
272298,651338,16
201297,469394,4
259844,548261,65
206504,476506,13
66296,620270,7
90299,596013,12
98046,610237,6
146607,733178,36
122174,714036,24
125524,710239,7
139903,698787,3
177776,814002,22
282825,804656,36
157863,558802,8
105285,604268,18
174881,491365,25
239516,721694,24
205615,601855,21
161165,582170,8
303151,781179,65
292742,842949,43
57279,591060,41
77980,554103,19
261114,546229,57
159514,514352,22
56644,592838,24
282323,517654,38
114810,499493,18
181612,439041,20
53977,577090,3
80139,586615,20
183644,439422,74
93034,721988,32
81282,582678,20
125351,491238,23
226189,562104,45
145290,458091,72
127002,486412,14
146294,815622,42
81282,587504,25
50167,588393,0
205742,604014,28
221871,469775,7
251589,486666,40
78107,586742,26
172214,569724,9
94603,644671,22
244985,543181,6
106809,548388,26
130304,555246,20
266067,580519,46
276862,524512,12
222125,490857,33
192788,471172,14
279096,902395,13
49786,602490,16
126367,492635,21
254129,626874,10
156593,535561,15
220474,530989,33
256415,472696,26
121966,735962,13
119846,733198,8
206758,606046,38
84457,589282,3
267083,579884,78
206250,598807,13
247652,646178,0
238381,639574,3
78996,585726,19
77472,586107,19
293066,844398,30
119763,491238,4
205052,616045,27
300710,645221,14
330174,797800,22
200429,845704,4
79598,661490,7
73946,663196,12
335801,881180,2
55592,570790,13
132152,698656,12
251843,649988,10
82044,591695,8
213870,561088,64
238889,594743,9
65668,641823,2
168112,489016,33
313193,867934,23
196725,564517,4
115191,552579,45
265686,564009,5
113794,553087,30
235206,644654,23
82171,585472,9
245330,834114,22
80774,584456,24
271020,626239,24
255780,597283,24
178564,606554,8
214378,506097,31
213743,466854,20
240667,537720,6
153037,621286,8
176659,463552,13
223522,530354,0
165737,447169,4
125351,492635,15
213108,465203,15
211965,466727,29
212981,466219,33
212092,465330,11
213870,468505,55
204853,605030,77
75313,581154,23
201170,600458,53
160595,518068,34
210822,513717,9
85345,683587,6
179707,561342,4
186184,582805,1
174627,555754,2
255907,594616,11
202948,601601,4
205742,605538,17
258320,625477,11
153164,512447,7
205742,601474,10
221744,529973,27
81536,586742,31
156466,485777,38
232031,724791,0
324868,797435,0
227078,726061,5
81536,628398,0
148846,697105,9
169420,722505,3
251208,808865,9
290578,873127,15
315851,878715,19
129288,653417,5
259209,678055,11
296547,740412,15
241429,534799,27
271909,769368,10
100459,519051,6
148846,757811,16
303405,872873,23
197741,779528,0
219204,814199,2
278259,674118,16
326900,829439,22
187708,811278,7
312041,831344,2
121668,508637,6
272798,690247,11
131955,639955,3
163959,644146,24
280926,752985,14
154307,790323,14
284355,779528,14
168277,462155,45
251335,755271,4
225808,841123,25
299976,719711,7
133733,685294,12
298071,876429,16
224792,735205,4
163578,735459,5
281434,827026,8
72646,597918,16
291213,860935,2
296166,698883,0
287530,677547,1
307850,767209,6
176024,682373,1
247017,667133,0
271909,726315,11
275846,813691,21
298452,885446,31
270004,822835,9
226570,587631,11
259082,729109,3
174119,753112,2
187454,680849,0
197233,813818,13
313438,824867,0
289943,782449,9
240413,759970,0
201551,693295,4
317629,889891,3
274957,775972,4
211965,762637,3
233555,710694,0
300865,778766,11
188343,577471,7
165737,541276,5
204599,601982,15
294769,822327,0
282831,804420,0
281053,806198,0
168531,712726,0
286514,658624,0
206250,601855,12
206250,600585,9
206250,603125,3
262638,464568,32
284482,760859,1
194185,740666,0
212219,839091,48
244731,605030,8
258828,545975,6
205488,602617,13
83441,584837,4
233047,681357,0
295404,703201,0
193296,673991,28
265305,741936,0
105760,729578,117
166626,537720,1
259971,745111,17
273560,639701,0
113413,554484,17
198376,516511,12
124716,476633,18
209171,540133,14
82552,589790,16
84076,588139,10
95760,541149,8
169674,455424,7
147830,566549,2
214886,586361,5
111508,553341,33
261495,590552,8
80520,590171,27
84203,583948,7
112651,551436,17
213616,464187,7
241175,687199,0
256542,595886,26
81917,589028,3
203202,600585,10
275905,884423,13
249557,598807,47
314581,780798,0
320042,750318,11
172341,528322,30
204599,671197,0
206123,617095,0
285244,654560,0
243715,651512,13
138178,500255,2
211584,465711,11
172341,616841,10
214632,716409,0
169166,766066,0
168023,480824,24
237111,764923,0
226325,782831,15
146560,820422,0
223903,649988,0
136019,774067,0
291340,823851,0
226189,647194,0
138813,740412,0
131701,737872,0
151259,802388,0
119890,699899,0
151132,806960,0
218061,645416,0
255780,656084,0
308993,785370,0
320804,739904,0
299341,659005,0
226443,840361,0
244858,665609,0
238127,766701,0
271274,642368,0
274322,752350,0
203964,736475,0
260987,834773,0
271401,715647,0
207520,701169,0
202186,705741,0
146941,821565,0
204980,736983,0
135257,773559,0
239016,715901,0
204726,671197,0
228475,661545,0
306072,778639,0
320296,741428,0
150370,803531,0
262130,836678,0
308104,855347,71
204980,753239,0
118874,747016,0
146052,822835,0
320296,773305,0
147576,819152,0
312168,829058,0
229872,833503,0
257177,696343,0
136908,675388,0
252351,659386,0
247398,775845,0
329059,775210,0
221490,648845,0
94998,642876,0
177167,700280,0
254637,876556,0
94744,693549,0
157863,829312,0
277370,833249,0
235079,827915,0
229618,819152,0
230761,641860,0
254256,657608,0
205107,706249,0
271274,655830,0
254637,821819,0
274830,716282,0
111762,623318,0
284228,921641,0
148592,821311,0
150370,806833,0
247652,846838,0
306834,706503,0
259336,651131,0
310771,779528,0
309374,739904,0
303786,668276,0
225046,663069,0
160657,808230,0
198503,680976,0
321185,736221,0
169039,766066,0
302389,783592,9
286387,748286,0
302897,668911,0
270258,715520,0
203202,708408,0
274703,644273,0
224792,652147,0
248287,658497,0
272163,715774,0
126367,720092,0
243969,844933,0
226824,663069,0
245239,840488,1
329821,877191,0
204345,707138,0
245874,839980,0
148719,808738,0
147195,803912,0
288419,913640,0
146433,823978,0
141861,668530,0
329313,752731,0
92966,642622,0
281180,804420,0
272290,656338,0
305691,705741,0
97411,760097,0
105666,736983,0
328551,753620,0
146433,819787,0
254637,870460,0
308231,707773,0
270893,715901,0
219839,659005,0
319153,789688,0
78107,665482,0
302897,779401,0
318010,799340,0
93855,643003,0
308485,706249,0
255145,655830,0
258066,696978,0
285625,798324,0
203837,753747,0
328805,891161,0
245239,641352,5
306961,774448,0
312803,707392,0
225935,818390,0
239016,714123,0
276862,745619,3
347982,757938,0
246382,865126,0
309374,706884,0
307342,706757,0
236476,826518,0
253240,863983,0
251589,674372,0
271655,716409,0
150878,805944,0
148719,774702,0
289181,787148,0
222633,701169,22
248033,874016,0
316994,736094,0
153418,711075,0
255145,788545,0
221490,717933,0
95379,687326,0
120144,794133,0
260860,835662,0
186057,654941,0
284736,517400,27
253113,599950,32
255399,542038,13
211457,639193,18
67439,537847,0
66550,613539,2
242445,594362,8
264543,718441,0
260150,659169,57
81917,585980,18
248795,600077,14
225300,573280,7
184025,479935,7
303274,774208,0
125351,489460,32
214632,692152,0
200408,602236,37
182501,583059,5
177294,818009,0
73408,610999,13
236222,537593,0
148211,756795,0
184241,575991,11
197106,580646,18
232065,692567,65
233143,687287,18
74932,599823,6
81917,588266,5
160149,513463,33
193931,563501,8
196344,564517,20
268158,726513,10
262130,543181,17
229872,658878,0
174754,467235,3
249684,600712,11
312422,908814,4
194693,564644,6
90553,559564,0
73281,566295,10
268607,547626,10
248668,597537,8
81536,584964,29
205996,580773,9
74170,577344,14
138051,532894,23
177929,545213,10
226570,517654,7
226697,483110,5
251335,496826,50
206377,502287,2
138284,635847,8
156974,577725,3
138559,515495,11
73027,556389,2
240286,647321,30
240427,647490,15
85854,546610,5
130939,569724,9
160911,484126,34
58803,581408,1
222973,621987,36
169801,495556,0
176024,578868,10
119382,477522,7
260225,554992,30
248922,701677,74
249811,671070,0
83441,589536,6
78107,585853,18
200154,677547,0
268353,717679,0
249049,701571,26
173865,574042,6
168023,504954,10
261368,542292,4
182772,566807,9
183899,568202,19
241614,644801,9
263400,547245,66
76710,521083,8
213235,644273,39
193812,572486,111
192514,572788,14
159387,516511,6
113286,729617,16
255551,621236,38
260915,615742,43
255368,614819,44
266956,576455,104
173357,641479,17
211076,463679,19
174119,573153,0
246283,615190,8
223522,530354,12
252246,630568,62
253106,622148,26
258888,622760,55
273888,796498,5
180048,839300,19
176136,836284,8
91267,529150,40
106565,537001,7
129344,566182,20
121707,555155,10
134676,550748,10
318587,759710,2
313205,757952,29
319945,755502,1
155202,470436,28
144198,472611,10
154636,455140,12
69794,590234,22
63477,589703,12
66060,581118,1
179384,720750,17
208762,818094,40
284548,679824,2
281077,682574,3
276028,686187,23
277146,861100,42
164483,553202,2
165035,569632,19
182874,572352,7
322304,886211,1
296548,872432,33
297007,868558,19
213342,693057,92
152958,659039,27
150398,664722,44
269346,673312,30
274440,671158,28
209014,719717,95
206810,725404,99
240306,768748,52
131764,649036,12
267838,745059,31
160732,706165,27
225344,821660,35
231172,821364,22
247498,862434,70
241886,866254,12
246766,868088,22
257550,839383,5
280210,692450,37
141254,703206,33
244605,701218,3
248646,698977,61
234832,714501,103
273514,660252,54
162642,671325,63
163834,677796,24
219958,726899,64
241683,649861,18
210626,675102,97
206441,678752,118
273152,841442,7
313998,849852,19
198779,774158,142
256641,687772,68
232858,639046,87
250766,813218,16
296319,824556,30
257354,776924,65
251898,776311,55
252279,782760,82
263109,800066,18
176510,689212,66
176700,563798,38
265257,701114,26
148196,647336,51
221012,704010,60
221589,718946,6
251372,853471,90
165262,540994,104
353885,811281,19
347916,810642,28
183217,439100,184
140940,745656,23
258794,651218,31
216123,827344,49
350268,826360,19
207795,768128,29
328562,819392,20
327890,824012,11
196039,735953,2
228433,635148,23
197336,737640,48
205920,745784,69
166988,667630,21
333746,800196,27
234844,688662,87
257214,791870,22
284615,745480,54
259697,705691,94
264598,704316,12
237916,833414,117
161288,651184,96
143565,650036,7
300124,646175,34
199173,612112,46
231361,841086,67
344766,842518,133
238138,856202,26
249077,846502,5
245596,841602,51
249300,842344,105
282398,654527,12
288750,658050,16
287516,656514,56
205215,668271,14
238889,650242,7
250266,644444,52
231015,651670,5
202764,706629,44
145276,696360,23
150522,693148,18
237365,651385,77
236984,650750,13
156682,525950,23
150780,524044,38
151060,529545,28
180336,727211,95
356955,818727,12
350418,820338,23
357492,823528,4
197868,686038,37
177326,752501,76
217428,666481,72
288512,648302,52
289826,849726,76
281986,649006,35
246302,642396,10
293520,845920,251
244731,648464,15
165872,728236,22
169521,727553,50
297828,848058,98
288878,844142,81
270052,741244,53
289498,847474,11
275842,738837,47
291364,847470,114
222865,669386,11
305944,860221,31
220990,671348,6
304092,862601,19
267046,886648,1
197954,730580,114
284744,883506,103
255327,873708,9
191079,705028,97
189657,709960,14
282906,862556,41
240286,648210,22
132421,735578,81
275304,758736,74
283072,771264,37
272686,791544,15
277924,789184,92
280182,900006,23
160746,511781,49
173242,556269,17
154258,531728,1
293785,896449,66
291030,893296,71
162702,533224,4
242335,710482,29
235820,710626,66
241048,649353,43
227814,685239,5
231062,685953,38
244664,715388,15
292928,675010,13
324289,824570,48
333196,826164,31
327688,833526,3
271073,696826,92
185930,679366,4
185588,683936,34
125586,732578,31
285188,629404,15
281784,630974,26
227290,861338,11
230629,865996,123
272867,834234,73
173424,720066,32
186552,659689,60
235636,785917,13
227236,773944,50
235817,654940,10
127137,722394,74
122609,718146,45
120128,720494,46
124996,725634,26
232920,657258,9
232534,657138,21
270006,636112,39
143704,671546,40
169317,481466,38
169552,481850,32
342990,881430,129
178038,679360,62
224350,786682,82
199820,561916,48
276299,736746,19
261248,668234,42
127580,646822,33
243654,655120,32
286046,869886,25
250032,874668,35
281110,813883,48
272310,816772,35
167278,737972,22
276956,751671,22
273998,750854,40
273292,753310,17
267146,737888,78
297042,910120,14
240572,669918,61
307972,685614,6
221764,681182,59
208702,639951,35
160626,687461,6
161173,693780,27
241475,755372,41
237052,759746,17
279584,762754,75
270442,763176,27
193300,665522,15
187280,672391,7
194222,673388,32
234063,643638,9
292218,817552,15
227184,637461,33
151744,513248,21
241300,650230,17
172468,673282,8
168724,677100,24
262262,671842,8
261639,676508,27
266252,675201,13
252784,676302,44
312249,826950,13
229550,804060,34
254738,763207,16
262880,770781,20
240352,658608,16
277724,806489,104
219558,854264,44
212832,858668,31
221948,861536,58
234354,844447,43
284456,698837,70
289736,702428,53
